LINE, GTIN, ATC, NAME, UNIT, TYPE
11143,EAN7680575930020,A10BB12,Glimepirid Helvepharm 1 mg Tabletten,120,mg
11144,EAN7680575930037,A10BB12,Glimepirid Helvepharm 2 mg Tabletten,60,mg
11145,EAN7680575930044,A10BB12,Glimepirid Helvepharm 2 mg Tabletten,240,mg
11146,EAN7680575930051,A10BB12,Glimepirid Helvepharm 3 mg Tabletten,90,mg
11147,EAN7680575930068,A10BB12,Glimepirid Helvepharm 3 mg Tabletten,360,mg
11148,EAN7680575930075,A10BB12,Glimepirid Helvepharm 4 mg Tabletten,120,mg
11149,EAN7680575930082,A10BB12,Glimepirid Helvepharm 4 mg Tabletten,480,mg
11150,EAN7680575930099,A10BB12,Glimepirid Helvepharm 6 mg Tabletten,180,mg
11151,EAN7680575930105,A10BB12,Glimepirid Helvepharm 6 mg Tabletten,720,mg
11152,EAN7680575940012,V03AX70,Omida Cardiospermum Globuli homöopathische Globuli,NA,mg
11153,EAN7680575960010,N06AX22,Valdoxan 25 mg comprimés pelliculés,700,mg
11154,EAN7680575960027,N06AX22,Valdoxan 25 mg comprimés pelliculés,2450,mg
11155,EAN7680575980018,V03AX70,Omida Kava Kava plus Globuli homöopathische Globuli,NA,mg
11156,EAN7680576010042,G04CA01,Fuzocim 10 Retardtabletten,100,mg
11157,EAN7680576010059,G04CA01,Fuzocim 10 Retardtabletten,300,mg
11158,EAN7680576010066,G04CA01,Fuzocim 10 Retardtabletten,900,mg
11159,EAN7680576020010,R05,Umckaloabo Lösung,4102.56,mg
11160,EAN7680576020027,R05,Umckaloabo Lösung,8205.13,mg
11161,EAN7680576020034,R05,Umckaloabo Lösung,1640.03,mg
11162,EAN7680576050017,N05CP03,Arkocaps Millepertuis gélules,7770,mg
11163,EAN7680576060016,C07AG02,Carvedilol Sandoz 6.25 Tabletten,87.5,mg
11164,EAN7680576060030,C07AG02,Carvedilol Sandoz 12.5 Tabletten,375,mg
11165,EAN7680576060054,C07AG02,Carvedilol Sandoz 12.5 Tabletten,1250,mg
11166,EAN7680576060078,C07AG02,Carvedilol Sandoz 25 Tabletten,750,mg
11167,EAN7680576060092,C07AG02,Carvedilol Sandoz 25 Tabletten,2500,mg
11168,EAN7680576060115,C07AG02,Carvedilol Sandoz 50 Tabletten,1500,mg
11169,EAN7680576060139,C07AG02,Carvedilol Sandoz 50 Tabletten,5000,mg
11170,EAN7680576070022,C08CA01,Amlodipin-Cimex 5 Tabletten,150,mg
11171,EAN7680576070046,C08CA01,Amlodipin-Cimex 5 Tabletten,500,mg
11172,EAN7680576070060,C08CA01,Amlodipin-Cimex 10 Tabletten,300,mg
11173,EAN7680576070084,C08CA01,Amlodipin-Cimex 10 Tabletten,1000,mg
11174,EAN7680576110018,A10BB12,Glimeryl-Mepha 1 mg Tabletten,30,mg
11175,EAN7680576110025,A10BB12,Glimeryl-Mepha 1 mg Tabletten,120,mg
11176,EAN7680576110032,A10BB12,Glimeryl-Mepha 2 mg Tabletten,60,mg
11177,EAN7680576110049,A10BB12,Glimeryl-Mepha 2 mg Tabletten,240,mg
11178,EAN7680576110056,A10BB12,Glimeryl-Mepha 3 mg Tabletten,90,mg
11179,EAN7680576110063,A10BB12,Glimeryl-Mepha 3 mg Tabletten,360,mg
11180,EAN7680576110070,A10BB12,Glimeryl-Mepha 4 mg Tabletten,120,mg
11181,EAN7680576110087,A10BB12,Glimeryl-Mepha 4 mg Tabletten,480,mg
11182,EAN7680576110094,A10BB12,Glimeryl-Mepha 6 mg Tabletten,180,mg
11183,EAN7680576110100,A10BB12,Glimeryl-Mepha 6 mg Tabletten,720,mg
11184,EAN7680576150076,S01ED51,Duotrav Augentropfen,NA,mg
11185,EAN7680576150083,S01ED51,Duotrav Augentropfen,NA,mg
11186,EAN7680576160013,N03AX12,Gabapentin Sandoz 600 mg Filmtabletten,30000,mg
11187,EAN7680576160037,N03AX12,Gabapentin Sandoz 600 mg Filmtabletten,60000,mg
11188,EAN7680576160051,N03AX12,Gabapentin Sandoz 800 mg Filmtabletten,40000,mg
11189,EAN7680576160075,N03AX12,Gabapentin Sandoz 800 mg Filmtabletten,80000,mg
11190,EAN7680576170029,C09AA04,Coversum N 5mg Comprimés pelliculés,150,mg
11191,EAN7680576170067,C09AA04,Coversum N 10mg Comprimés pelliculés,300,mg
11192,EAN7680576170135,C09AA04,Coversum N 10mg Comprimés pelliculés,900,mg
11193,EAN7680576170142,C09AA04,Coversum N 5mg Comprimés pelliculés,450,mg
11194,EAN7680576180011,R02AA06,Neo-Angin Junior Halspastillen mit Orangen-Aroma,NA,mg
11195,EAN7680576190010,B05BA10,StructoKabiven peripher Infusionsemulsion,NA,mg
11196,EAN7680576220014,R02AA06,Neo-Angin forte Halspastillen,NA,mg
11197,EAN7680576230013,C07AG02,Carvedilol Spirig HC 12.5 mg Tabletten,1312.5,mg
11198,EAN7680576230020,C07AG02,Carvedilol Spirig HC 12.5 Tabletten,375,mg
11199,EAN7680576230044,C07AG02,Carvedilol Spirig HC 12.5 Tabletten,1250,mg
11200,EAN7680576230068,C07AG02,Carvedilol Spirig HC 25 Tabletten,750,mg
11201,EAN7680576230082,C07AG02,Carvedilol Spirig HC 25 Tabletten,2500,mg
11202,EAN7680576230105,C07AG02,Carvedilol Spirig HC 3.125 Tabletten,93.75,mg
11203,EAN7680576230129,C07AG02,Carvedilol Spirig HC 6.25 Tabletten,187.5,mg
11204,EAN7680576230136,C07AG02,Carvedilol Spirig HC 12.5 mg Tabletten,375,mg
11205,EAN7680576230143,C07AG02,Carvedilol Spirig HC 12.5 mg Tabletten,1250,mg
11206,EAN7680576230150,C07AG02,Carvedilol Spirig HC 25 mg Tabletten,750,mg
11207,EAN7680576230167,C07AG02,Carvedilol Spirig HC 25 mg Tabletten,2500,mg
11208,EAN7680576230174,C07AG02,Carvedilol Spirig HC 3.125 mg Tabletten,93.75,mg
11209,EAN7680576230181,C07AG02,Carvedilol Spirig HC 6.25 mg Tabletten,187.5,mg
11210,EAN7680576240012,N04BA02,Duodopa Gel zur intestinalen Anwendung,NA,mg
11211,EAN7680576250028,R02AA06,Neo-Angin Halspastillen mit Citronen-Aroma,NA,mg
11212,EAN7680576270026,J01FA10,Azithromycin Sandoz Pulver zur Herstellung einer Suspension zum Einnehmen,600,mg
11213,EAN7680576270040,J01FA10,Azithromycin Sandoz Pulver zur Herstellung einer Suspension zum Einnehmen,900,mg
11214,EAN7680576270064,J01FA10,Azithromycin Sandoz Pulver zur Herstellung einer Suspension zum Einnehmen,1200,mg
11215,EAN7680576290024,N03AX15,Zonegran 25 mg Kapseln,350,mg
11216,EAN7680576290048,N03AX15,Zonegran 25 mg Kapseln,700,mg
11217,EAN7680576290062,N03AX15,Zonegran 25 mg Kapseln,1400,mg
11218,EAN7680576290086,N03AX15,Zonegran 50 mg Kapseln,700,mg
11219,EAN7680576290109,N03AX15,Zonegran 50 mg Kapseln,1400,mg
11220,EAN7680576290123,N03AX15,Zonegran 50 mg Kapseln,2800,mg
11221,EAN7680576290147,N03AX15,Zonegran 100 mg Kapseln,2800,mg
11222,EAN7680576290161,N03AX15,Zonegran 100 mg Kapseln,5600,mg
11223,EAN7680576290185,N03AX15,Zonegran 100 mg Kapseln,9800,mg
11224,EAN7680576290208,N03AX15,Zonegran 100 mg Kapseln,19600,mg
11225,EAN7680576300013,S01ED51,Ganfort Augentropfen,NA,mg
11226,EAN7680576300037,S01ED51,Ganfort Augentropfen,NA,mg
11227,EAN7680576310029,C02CA04,Doxazosin-Cimex 4 mg Retardtabletten,112,mg
11228,EAN7680576310043,C02CA04,Doxazosin-Cimex 4 mg Retardtabletten,392,mg
11229,EAN7680576310067,C02CA04,Doxazosin-Cimex 8 mg Retardtabletten,224,mg
11230,EAN7680576310081,C02CA04,Doxazosin-Cimex 8 mg Retardtabletten,784,mg
11231,EAN7680576330027,C10BX03,Caduet 5/10 Filmtabletten,NA,mg
11232,EAN7680576330041,C10BX03,Caduet 5/10 Filmtabletten,NA,mg
11233,EAN7680576330065,C10BX03,Caduet 10/10 Filmtabletten,NA,mg
11234,EAN7680576330089,C10BX03,Caduet 10/10 Filmtabletten,NA,mg
11235,EAN7680576340125,N03AX12,Gabapentin Spirig HC 600 mg Filmtabletten,30000,mg
11236,EAN7680576340132,N03AX12,Gabapentin Spirig HC 600 mg Filmtabletten,60000,mg
11237,EAN7680576340149,N03AX12,Gabapentin Spirig HC 800 mg Filmtabletten,40000,mg
11238,EAN7680576340156,N03AX12,Gabapentin Spirig HC 800 mg Filmtabletten,80000,mg
11239,EAN7680576360024,D01AE15,Terbifil Sandoz Creme,150,mg
11240,EAN7680576370016,G04CA02,Omix Ocas 0.4 mg Retardtabletten,NA,mg
11241,EAN7680576370023,G04CA02,Omix Ocas 0.4 mg Retardtabletten,NA,mg
11242,EAN7680576370030,G04CA02,Omix Ocas 0.4 mg Retardtabletten,NA,mg
11243,EAN7680576380015,R05FB02,Pectorex Bronchialpastillen zuckerfrei mit Sorbit,NA,mg
11244,EAN7680576380022,R05FB02,Pectorex Bronchialpastillen zuckerfrei mit Sorbit neue Formel,NA,mg
11245,EAN7680576390137,A09AA02,Creon 40'000 Kapseln,NA,mg
11246,EAN7680576390144,A09AA02,Creon 40'000 Kapseln,NA,mg
11247,EAN7680576450022,V09CA03,MAG-3 Kit Markierungsbesteck,1,mg
11248,EAN7680576500024,D07AD01,Clobex Shampoo,NA,mg
11249,EAN7680576520015,C07AG02,Carvedilol-Mepha 3.125  Tabletten,93.75,mg
11250,EAN7680576520039,C07AG02,Carvedilol-Mepha 6.25 Tabletten,187.5,mg
11251,EAN7680576520053,C07AG02,Carvedilol-Mepha 12.5 Tabletten,375,mg
11252,EAN7680576520077,C07AG02,Carvedilol-Mepha 12.5 Tabletten,1250,mg
11253,EAN7680576520091,C07AG02,Carvedilol-Mepha 25 Tabletten,750,mg
11254,EAN7680576520114,C07AG02,Carvedilol-Mepha 25 Tabletten,2500,mg
11255,EAN7680576550029,J05AE10,Prezista 400 mg Filmtabletten,24000,mg
11256,EAN7680576550036,J05AE10,Prezista 600 mg Filmtabletten,36000,mg
11257,EAN7680576550043,J05AE10,Prezista   75 mg Filmtabletten,36000,mg
11258,EAN7680576550050,J05AE10,Prezista 150 mg Filmtabletten,36000,mg
11259,EAN7680576550067,J05AE10,Prezista 800 mg Filmtabletten,24000,mg
11260,EAN7680576560080,C08CA01,Amlodipin Stada 5 Tabletten,150,mg
11261,EAN7680576560097,C08CA01,Amlodipin Stada 5 Tabletten,500,mg
11262,EAN7680576560103,C08CA01,Amlodipin Stada 10 Tabletten,300,mg
11263,EAN7680576560110,C08CA01,Amlodipin Stada 10 Tabletten,1000,mg
11264,EAN7680576580019,L01XE06,Sprycel 20 mg Filmtabletten,1200,mg
11265,EAN7680576580026,L01XE06,Sprycel 50 mg Filmtabletten,3000,mg
11266,EAN7680576580033,L01XE06,Sprycel 70 mg Filmtabletten,4200,mg
11267,EAN7680576580071,L01XE06,Sprycel 20 mg Filmtabletten,1200,mg
11268,EAN7680576580088,L01XE06,Sprycel 50 mg Filmtabletten,3000,mg
11269,EAN7680576580095,L01XE06,Sprycel 70 mg Filmtabletten,4200,mg
11270,EAN7680576580101,L01XE06,Sprycel 100 mg Filmtabletten,3000,mg
11271,EAN7680576580118,L01XE06,Sprycel 100 mg Filmtabletten,3000,mg
11272,EAN7680576580125,L01XE06,Sprycel 80 mg Filmtabletten,2400,mg
11273,EAN7680576580132,L01XE06,Sprycel 80 mg Filmtabletten,2400,mg
11274,EAN7680576580149,L01XE06,Sprycel 140 mg Filmtabletten,4200,mg
11275,EAN7680576580156,L01XE06,Sprycel 140 mg Filmtabletten,4200,mg
11276,EAN7680576590025,N01BB20,Oraqix Paradontal-Gel,NA,mg
11277,EAN7680576600014,J05AF11,Sebivo 600 mg Filmtabletten,16800,mg
11278,EAN7680576640027,S01LA04,Lucentis Injektionslösung zur intravitrealen Injektion in Durchstechflasche,2.3,mg
11279,EAN7680576640034,S01LA04,Lucentis Injektionslösung zur intravitrealen Injektion in Durchstechflasche,2.3,mg
11280,EAN7680576640041,S01LA04,Lucentis Injektionslösung zur intravitrealen Injektion in Durchstechflasche,2.3,mg
11281,EAN7680576650019,V03AX70,Omida Hypalin Chügeli für Kinder homöopathische Globuli,NA,mg
11282,EAN7680576660056,L02BB03,Bicalutamid Helvepharm 50mg Filmtabletten,1500,mg
11283,EAN7680576660063,L02BB03,Bicalutamid Helvepharm 50mg Filmtabletten,5000,mg
11284,EAN7680576660070,L02BB03,Bicalutamid Helvepharm 150mg Filmtabletten,4500,mg
11285,EAN7680576660087,L02BB03,Bicalutamid Helvepharm 150mg Filmtabletten,15000,mg
11286,EAN7680576710027,N01AB08,Sevoflurane Baxter Flüssigkeit zur Herstellung eines Dampfs zur Inhalation,NA,mg
11287,EAN7680576710034,N01AB08,Sevoflurane Baxter Flüssigkeit zur Herstellung eines Dampfs zur Inhalation,NA,mg
11288,EAN7680576720026,A03FA03,Motilium lingual Gastrosan Schmelztabletten,200,mg
11289,EAN7680576730049,N02BA01,Aspirin Granulat,5000,mg
11290,EAN7680576730063,N02BA01,Aspirin Granulat,10000,mg
11291,EAN7680576740055,N04BA02,Levacin 100/25 Retardtabletten,NA,mg
11292,EAN7680576740062,N04BA02,Levacin 100/25 Retardtabletten,NA,mg
11293,EAN7680576740079,N04BA02,Levacin 200/50 Retardtabletten,NA,mg
11294,EAN7680576740086,N04BA02,Levacin 200/50 Retardtabletten,NA,mg
11295,EAN7680576740093,N04BA02,Levacin 100/25 Retardtabletten,NA,mg
11296,EAN7680576740109,N04BA02,Levacin 100/25 Retardtabletten,NA,mg
11297,EAN7680576740116,N04BA02,Levacin 200/50 Retardtabletten,NA,mg
11298,EAN7680576740123,N04BA02,Levacin 200/50 Retardtabletten,NA,mg
11299,EAN7680576760053,J06BA02,Intratect 5% Infusionslösung,NA,mg
11300,EAN7680576760060,J06BA02,Intratect 5% Infusionslösung,NA,mg
11301,EAN7680576760077,J06BA02,Intratect 5% Infusionslösung,NA,mg
11302,EAN7680576760084,J06BA02,Intratect 5% Infusionslösung,NA,mg
11303,EAN7680576780242,C08CA01,Amlodipin-Acino  5 Tabletten,150,mg
11304,EAN7680576780259,C08CA01,Amlodipin-Acino  5 Tabletten,500,mg
11305,EAN7680576780273,C08CA01,Amlodipin-Acino 10 Tabletten,300,mg
11306,EAN7680576780280,C08CA01,Amlodipin-Acino 10 Tabletten,1000,mg
11307,EAN7680576790012,J02AC01,Fluconazol Sandoz 2 mg/ml i.v. Infusionslösung,100,mg
11308,EAN7680576790029,J02AC01,Fluconazol Sandoz 2 mg/ml i.v. Infusionslösung,200,mg
11309,EAN7680576790036,J02AC01,Fluconazol Sandoz 2 mg/ml i.v. Infusionslösung,400,mg
11310,EAN7680576800018,N06AB04,Citalopram-Mepha 20 Dispersible dispergierbare Tabletten,400,mg
11311,EAN7680576800032,N06AB04,Citalopram-Mepha 20 Dispersible dispergierbare Tabletten,2000,mg
11312,EAN7680576800056,N06AB04,Citalopram-Mepha 40 Dispersible dispergierbare Tabletten,800,mg
11313,EAN7680576800070,N06AB04,Citalopram-Mepha 40 Dispersible dispergierbare Tabletten,4000,mg
11314,EAN7680576860050,D01AC02,Sebolox Shampoo,NA,mg
11315,EAN7680576860074,D01AC02,Sebolox Shampoo,NA,mg
11316,EAN7680576870011,H01AB01,Thyrogen poudre pour solution injectable,1.8,mg
11317,EAN7680576900718,A11CC05,Vitamin D3 Wild Oel,NA,mg
11318,EAN7680576910038,G03GA04,Bravelle 75 I.E. Pulver und Lösungsmittel zur Herstellung einer Injektionslösung,NA,mg
11319,EAN7680576930012,R05FB02,Impuls Bronchialpastillen zuckerfrei mit Sorbit,NA,mg
11320,EAN7680576930029,R05FB02,Impuls Bronchialpastillen zuckerfrei mit Sorbit,NA,mg
11321,EAN7680576990016,J04AK01,Pyrazinamide Labatec 400 mg comprimés,40000,mg
11322,EAN7680576990023,J04AK01,Pyrazinamide Labatec 500 mg comprimés,50000,mg
11323,EAN7680576990030,J04AK01,Pyrazinamide Labatec 750 mg comprimés,75000,mg
11324,EAN7680577010027,D06BX01,Nidazea Gel,225,mg
11325,EAN7680577070014,S01ED51,Cosopt-S Monodose collyre,NA,mg
11326,EAN7680577110017,L04AB01,Enbrel 25 mg Injektionslösung in Fertigspritzen,100,mg
11327,EAN7680577110024,L04AB01,Enbrel 50 mg Injektionslösung in Fertigspritzen,100,mg
11328,EAN7680577120016,L04AX04,REVLIMID 5 mg Hartkapseln,105,mg
11329,EAN7680577120023,L04AX04,REVLIMID 10 mg Hartkapseln,210,mg
11330,EAN7680577120030,L04AX04,REVLIMID 15 mg Hartkapseln,315,mg
11331,EAN7680577120047,L04AX04,REVLIMID 25 mg Hartkapseln,525,mg
11332,EAN7680577120054,L04AX04,REVLIMID 20 mg Hartkapseln,420,mg
11333,EAN7680577120061,L04AX04,REVLIMID 2.5 mg Hartkapseln,52.5,mg
11334,EAN7680577120078,L04AX04,REVLIMID 7.5 mg Hartkapseln,157.5,mg
11335,EAN7680577140014,N05AX08,Risperidon Sandoz 1 mg Filmtabletten,20,mg
11336,EAN7680577140021,N05AX08,Risperidon Sandoz 1 mg Filmtabletten,60,mg
11337,EAN7680577140038,N05AX08,Risperidon Sandoz 2 mg Filmtabletten,40,mg
11338,EAN7680577140045,N05AX08,Risperidon Sandoz 2 mg Filmtabletten,120,mg
11339,EAN7680577140052,N05AX08,Risperidon Sandoz 3 mg Filmtabletten,60,mg
11340,EAN7680577140069,N05AX08,Risperidon Sandoz 3 mg Filmtabletten,180,mg
11341,EAN7680577140076,N05AX08,Risperidon Sandoz 4 mg Filmtabletten,80,mg
11342,EAN7680577140083,N05AX08,Risperidon Sandoz 4 mg Filmtabletten,240,mg
11343,EAN7680577140090,N05AX08,Risperidon Sandoz 05 mg, Filmtabletten,10,mg
11344,EAN7680577140106,N05AX08,Risperidon Sandoz 05 mg, Filmtabletten,30,mg
11345,EAN7680577140113,N05AX08,Risperidon Sandoz 6 mg Filmtabletten,120,mg
11346,EAN7680577140120,N05AX08,Risperidon Sandoz 6 mg Filmtabletten,360,mg
11347,EAN7680577150013,N05AX08,Risperidon Sandoz 1mg/ml Lösung,30,mg
11348,EAN7680577150020,N05AX08,Risperidon Sandoz 1mg/ml Lösung,100,mg
11349,EAN7680577160012,C05CX,Allvita Pinus Pycnogenol Tabletten,800,mg
11350,EAN7680577160029,C05CX,Allvita Pinus Pycnogenol Tabletten,2400,mg
11351,EAN7680577190057,L01CA04,Vinorelbin Sandoz Lösung für intravenöse Injektion/Infusion,10,mg
11352,EAN7680577190064,L01CA04,Vinorelbin Sandoz Lösung für intravenöse Injektion/Infusion,50,mg
11353,EAN7680577190071,L01CA04,Vinorelbin Sandoz Lösung für intravenöse Injektion/Infusion,100,mg
11354,EAN7680577190088,L01CA04,Vinorelbin Sandoz Lösung für intravenöse Injektion/Infusion,500,mg
11355,EAN7680577200015,N07BC06,Diaphin SR 200 Filmtabletten,20000,mg
11356,EAN7680577240011,N07BC06,Diaphin IR 200 Tabletten,20000,mg
11357,EAN7680577250010,A10BD05,Competact 15/850 mg Filmtabletten,NA,mg
11358,EAN7680577250034,A10BD05,Competact 15/850 mg Filmtabletten,NA,mg
11359,EAN7680577260019,G04CA01,Alfuzosin-Mepha 10 retard Depotabs,100,mg
11360,EAN7680577260026,G04CA01,Alfuzosin-Mepha 10 retard Depotabs,300,mg
11361,EAN7680577260033,G04CA01,Alfuzosin-Mepha 10 retard Depotabs,900,mg
11362,EAN7680577310011,G02CX04,Cimifemin neo Tabletten,195,mg
11363,EAN7680577310028,G02CX04,Cimifemin neo Tabletten,585,mg
11364,EAN7680577330026,G04BD04,Kentera transdermales Pflaster,288,mg
11365,EAN7680577350031,J07BM01,Gardasil Injektionssuspension,NA,mg
11366,EAN7680577350048,J07BM01,Gardasil Injektionssuspension,NA,mg
11367,EAN7680577350055,J07BM01,Gardasil Injektionssuspension,NA,mg
11368,EAN7680577350062,J07BM01,Gardasil Injektionssuspension,NA,mg
11369,EAN7680577360054,N07BA03,Champix 1 mg Filmtabletten,56,mg
11370,EAN7680577360078,N07BA03,Champix 0.5 mg Filmtabletten,28,mg
11371,EAN7680577360092,N07BA03,Champix 0.5 mg und 1 mg Filmtabletten,NA,mg
11372,EAN7680577360115,N07BA03,Champix 1 mg Filmtabletten,112,mg
11373,EAN7680577400033,N04BC04,Requip-Modutab 2 mg  Filmtabletten mit verlängerter Wirkstofffreisetzung,56,mg
11374,EAN7680577400118,N04BC04,Requip-Modutab 4 mg  Filmtabletten mit verlängerter Wirkstofffreisetzung,112,mg
11375,EAN7680577400156,N04BC04,Requip-Modutab 8 mg  Filmtabletten mit verlängerter Wirkstofffreisetzung,224,mg
11376,EAN7680577470081,R06AX13,Lora-Mepha Allergie Tabletten,140,mg
11377,EAN7680577480028,N06AX16,Venlafaxin-Mepha ER 75 Depocaps,1050,mg
11378,EAN7680577480035,N06AX16,Venlafaxin-Mepha ER 75 Depocaps,2100,mg
11379,EAN7680577480059,N06AX16,Venlafaxin-Mepha ER 75 Depocaps,7350,mg
11380,EAN7680577480073,N06AX16,Venlafaxin-Mepha ER 150 Depocaps,2100,mg
11381,EAN7680577480097,N06AX16,Venlafaxin-Mepha ER 150 Depocaps,4200,mg
11382,EAN7680577480110,N06AX16,Venlafaxin-Mepha ER 150 Depocaps,14700,mg
11383,EAN7680577480127,N06AX16,Venlafaxin-Mepha ER 37.5 Depocaps,262.5,mg
11384,EAN7680577480134,N06AX16,Venlafaxin-Mepha ER 37.5 Depocaps,525,mg
11385,EAN7680577480141,N06AX16,Venlafaxin-Mepha ER 37.5 Depocaps,1050,mg
11386,EAN7680577480158,N06AX16,Venlafaxin-Mepha ER 37.5 Depocaps,3675,mg
11387,EAN7680577510015,R02AX,Echinarom Pflanzliche Halsschmerztabletten,NA,mg
11388,EAN7680577510022,R02AX,Echinarom Halsschmerzen Tabletten,NA,mg
11389,EAN7680577520014,R05X,Echinarom Pflanzliche Erkältungstropfen,NA,mg
11390,EAN7680577520021,R05X,Echinarom Pflanzliche Erkältungstropfen,NA,mg
11391,EAN7680577520038,R05X,Echinarom Erkältungskrankheiten Tropfen,NA,mg
11392,EAN7680577520045,R05X,Echinarom Erkältungskrankheiten Tropfen,NA,mg
11393,EAN7680577540012,N07CA03,Sibelium 5 mg Tabletten,100,mg
11394,EAN7680577540036,N07CA03,Sibelium 5 mg Tabletten,500,mg
11395,EAN7680577550264,C09AA04,Perindopril Spirig HC 2 mg Tabletten,60,mg
11396,EAN7680577550271,C09AA04,Perindopril Spirig HC 4 mg Tabletten,120,mg
11397,EAN7680577550288,C09AA04,Perindopril Spirig HC 4 mg Tabletten,360,mg
11398,EAN7680577550295,C09AA04,Perindopril Spirig HC 8 mg Tabletten,240,mg
11399,EAN7680577550301,C09AA04,Perindopril Spirig HC 8 mg Tabletten,720,mg
11400,EAN7680577570026,N06AX16,Venlafaxin ER Sandoz eco 75 Kapseln mit verlängerter Wirkstofffreigabe,1050,mg
11401,EAN7680577570040,N06AX16,Venlafaxin ER Sandoz eco 75 Kapseln mit verlängerter Wirkstofffreigabe,2100,mg
11402,EAN7680577570064,N06AX16,Venlafaxin ER Sandoz eco 75 Kapseln mit verlängerter Wirkstofffreigabe,7350,mg
11403,EAN7680577570088,N06AX16,Venlafaxin ER Sandoz eco 150 Kapseln mit verlängerter Wirkstofffreigabe,2100,mg
11404,EAN7680577570101,N06AX16,Venlafaxin ER Sandoz eco 150 Kapseln mit verlängerter Wirkstofffreigabe,4200,mg
11405,EAN7680577570125,N06AX16,Venlafaxin ER Sandoz eco 150 Kapseln mit verlängerter Wirkstofffreigabe,14700,mg
11406,EAN7680577570132,N06AX16,Venlafaxin ER Sandoz eco 375, Kapseln mit verlängerter Wirkstofffreigabe,262.5,mg
11407,EAN7680577590017,V03AX70,Omida Hustensirup für Kinder,NA,mg
11408,EAN7680577600013,A10BX04,Byetta 5 ug Injektionslösung,NA,mg
11409,EAN7680577600037,A10BX04,Byetta 10 ug Injektionslösung,NA,mg
11410,EAN7680577670016,G02CX04,Femicin Menopause One capsules,195,mg
11411,EAN7680577670023,G02CX04,Femicin Menopause One capsules,390,mg
11412,EAN7680577670030,G02CX04,Femicin Menopause One capsules,585,mg
11413,EAN7680577680022,M05BA04,Alendron-Mepha 70 Lactab,280,mg
11414,EAN7680577680039,M05BA04,Alendron-Mepha 70 Lactab,840,mg
11415,EAN7680577690014,L04AA24,Orencia 250 mg Pulver zur Herstellung eines Infusionslösungkonzentrats,250,mg
11416,EAN7680577700010,J01FA09,Claromycin 125 Granulat zur Herstellung einer oralen Suspension,2500,mg
11417,EAN7680577700034,J01FA09,Claromycin forte 250 Granulat zur Herstellung einer oralen Suspension,5000,mg
11418,EAN7680577710026,C09DB01,Exforge 5/80 mg Filmtabletten,NA,mg
11419,EAN7680577710040,C09DB01,Exforge 5/80 mg Filmtabletten,NA,mg
11420,EAN7680577710064,C09DB01,Exforge 5/80 mg Filmtabletten,NA,mg
11421,EAN7680577710088,C09DB01,Exforge 5/160 mg Filmtabletten,NA,mg
11422,EAN7680577710101,C09DB01,Exforge 5/160 mg Filmtabletten,NA,mg
11423,EAN7680577710125,C09DB01,Exforge 5/160 mg Filmtabletten,NA,mg
11424,EAN7680577710149,C09DB01,Exforge 10/160 mg Filmtabletten,NA,mg
11425,EAN7680577710163,C09DB01,Exforge 10/160 mg Filmtabletten,NA,mg
11426,EAN7680577710187,C09DB01,Exforge 10/160 mg Filmtabletten,NA,mg
11427,EAN7680577720025,N02AX02,Tramadol Streuli Injektionslösung,500,mg
11428,EAN7680577730017,N02AX02,Tramadol Streuli Kapseln,500,mg
